212551,7258290,0.0108,0.05,6,17409680.0,96.25343322753906,13017.470703125
212552,7231562,0.010908000000000001,0.05,4,764850.6875,96.25299835205078,8616.1259765625
212553,7211337,0.010798920000000002,0.05,2,84132.140625,96.25244140625,7665.41552734375
212554,7195682,0.010690930800000002,0.05,2,112653.90625,96.25186157226562,5546.0400390625
212555,7152759,0.010690930800000002,0.05,3,248422.65625,96.25128936767578,9184.34765625
212556,7147856,0.010584021492000002,0.05,2,695798.5625,96.25071716308594,10922.4189453125
212557,7136471,0.009737299772640002,0.05,0,931714.0,96.25006103515625,9439.6689453125
212558,7130305,0.010516283754451202,0.05,6,186013.625,96.24945831298828,9566.9052734375
212559,7121612,0.01041112091690669,0.05,2,612021.5,96.24883270263672,8013.939453125
212560,7119132,0.010515232126075757,0.05,4,127531.9609375,96.24825286865234,10189.2880859375
212561,7112920,0.010199775162293484,0.05,1,434845.78125,96.2477798461914,11132.087890625
212562,7108786,0.010097777410670548,0.05,2,111110.6328125,96.24747467041016,12155.076171875
212563,7101343,0.009996799636563842,0.05,2,553301.375,96.24720764160156,11399.6572265625
212564,7094543,0.009896831640198204,0.05,2,70755.7578125,96.24685668945312,9069.3984375
212565,7083931,0.009797863323796221,0.05,2,261491.75,96.24658966064453,12606.232421875
212566,7073688,0.009699884690558259,0.05,2,744718.4375,96.2462387084961,9995.625
212567,7072233,0.009408888149841511,0.05,1,99045.234375,96.24584197998047,9428.0
212568,7064507,0.009314799268343096,0.05,2,281589888.0,96.24543762207031,12802.380859375
212569,7062615,0.009594243246393389,0.05,5,128056.25,96.24508666992188,12645.8017578125
212570,7059750,0.009498300813929455,0.05,2,1269129.625,96.24475860595703,10006.453125
212571,7053008,0.010258164879043812,0.05,6,218076.46875,96.24427032470703,6838.89404296875
212572,7046470,0.009950419932672497,0.05,1,415269.375,96.24365997314453,8952.798828125
212573,7020908,0.009850915733345771,0.05,2,82351.90625,96.24298095703125,7546.751953125
212574,7016227,0.009949424890679228,0.05,4,100802.375,96.2423324584961,9753.4423828125
212575,7012009,0.009849930641772435,0.05,2,899988.75,96.24169158935547,11549.599609375
212576,7011310,0.010637925093114231,0.05,6,1196184.25,96.24116516113281,10281.4482421875
212577,7010938,0.010531545842183089,0.05,2,11506204.0,96.2406234741211,9344.4248046875
212578,7005119,0.009689022174808442,0.05,0,232958.34375,96.2400894165039,8556.5400390625
212579,7000605,0.009592131953060358,0.05,2,505468.03125,96.23979187011719,13484.8798828125
212580,6995587,0.00987989591165217,0.05,5,466244.4375,96.23944091796875,9006.6416015625
212581,6980566,0.009781096952535649,0.05,2,413618.96875,96.23914337158203,7982.75830078125
212582,6971710,0.009683285983010293,0.05,2,74046.1875,96.2387466430664,9896.625
212583,6961037,0.00958645312318019,0.05,2,43598308.0,96.23854064941406,13167.1025390625
212584,6957330,0.009490588591948387,0.05,2,1470750.125,96.23841857910156,13240.484375
212585,6948299,0.01024983567930426,0.05,6,955143.5625,96.23831939697266,11378.8818359375
212586,6940436,0.010147337322511217,0.05,2,203021.203125,96.23805236816406,7190.85546875
212587,6930493,0.010451757442186554,0.05,5,349509.96875,96.23784637451172,10694.2568359375
212588,6919163,0.010138204718920957,0.05,1,294928.90625,96.23760986328125,7657.9033203125
212589,6911379,0.010239586766110167,0.05,4,399226.59375,96.23719787597656,7792.814453125
212590,6894252,0.009420419824821355,0.05,0,127913.140625,96.23676300048828,12862.3173828125
212591,6877151,0.009514624023069568,0.05,4,12743961.0,96.23648834228516,13873.6875
212592,6860589,0.008753454101224002,0.05,0,630022.9375,96.23619842529297,10420.3623046875
212593,6832705,0.008840988642236243,0.05,4,2958250.0,96.236083984375,16467.654296875
212594,6820813,0.008929398528658605,0.05,4,612947.625,96.23577117919922,7612.7080078125
212595,6790771,0.00901869251394519,0.05,4,839739.6875,96.23532104492188,7941.51171875
212596,6768258,0.009108879439084642,0.05,4,3221035.0,96.23490142822266,13362.1103515625
212597,6751769,0.009199968233475488,0.05,4,369827.71875,96.2345199584961,9831.1279296875
212598,6737836,0.009199968233475488,0.05,3,225799088.0,96.23413848876953,9860.8388671875
212599,6711020,0.009291967915810244,0.05,4,201118.671875,96.23379516601562,10097.41796875
212600,6698217,0.009384887594968347,0.05,4,547256.6875,96.23340606689453,8148.064453125
212601,6681792,0.00947873647091803,0.05,4,472008.28125,96.23297119140625,9086.978515625
212602,6654146,0.00957352383562721,0.05,4,11671866.0,96.23249816894531,7898.359375
212603,6640996,0.010339405742477388,0.05,6,17153668.0,96.2320556640625,10575.3828125
212604,6626666,0.009512253283079197,0.05,0,595196.125,96.23162078857422,7462.9013671875
212605,6589722,0.009226885684586822,0.05,1,368959.46875,96.2313003540039,13404.6826171875
212606,6572865,0.009226885684586822,0.05,3,38716520.0,96.23106384277344,11174.3408203125
212607,6566542,0.009503692255124426,0.05,5,176332.171875,96.23078918457031,10770.6474609375
212608,6542505,0.00978880302277816,0.05,5,14459164.0,96.2304458618164,10126.59765625
212609,6532589,0.010082467113461505,0.05,5,107252.765625,96.2301254272461,10664.1318359375
212610,6513975,0.010384941126865352,0.05,5,184418.921875,96.22997283935547,11545.3515625
212611,6498669,0.010696489360671312,0.05,5,251213.46875,96.22972869873047,8898.5087890625
212612,6488380,0.010375594679851172,0.05,1,401420.1875,96.22956848144531,13196.869140625
212613,6459672,0.010686862520246707,0.05,5,125464.7265625,96.2292709350586,8191.4921875
212614,6425030,0.01057999389504424,0.05,2,466835.71875,96.22897338867188,10372.90625
212615,6411362,0.010685793833994681,0.05,4,185067.703125,96.22869110107422,11700.6728515625
212616,6397460,0.011006367649014522,0.05,5,269445.59375,96.22838592529297,10034.08984375
212617,6372117,0.011336558678484958,0.05,5,930716.625,96.22794342041016,8776.9716796875
212618,6361984,0.011223193091700109,0.05,2,810081.8125,96.22747039794922,8013.47412109375
212619,6341040,0.011110961160783108,0.05,2,220257536.0,96.2269287109375,8450.4755859375
212620,6331648,0.010777632325959614,0.05,1,402895.0,96.22638702392578,10257.2412109375
212621,6306948,0.011639842912036383,0.05,6,617721.8125,96.22591400146484,8053.765625
212622,6297031,0.011523444482916019,0.05,2,169848.0,96.22547149658203,9854.126953125
212623,6289172,0.011408210038086859,0.05,2,53262.4375,96.22492980957031,7024.03125
212624,6272332,0.011408210038086859,0.05,3,906957.0,96.2244873046875,10858.6953125
212625,6262490,0.011750456339229465,0.05,5,142563.1875,96.22412109375,11812.2265625
212626,6254687,0.01163295177583717,0.05,2,2572502.25,96.22370910644531,10510.7109375
212627,6231650,0.011283963222562055,0.05,1,693028.625,96.22322082519531,10503.8935546875
212628,6223855,0.011171123590336434,0.05,2,194370.59375,96.22264862060547,8151.56298828125
212629,6214978,0.011171123590336434,0.05,3,1011930.1875,96.22216796875,13651.7724609375
212630,6204675,0.01027743370310952,0.05,0,657245.6875,96.22164916992188,10387.0810546875
212631,6155389,0.009455239006860757,0.05,0,215378.859375,96.22105407714844,7861.099609375
212632,6135535,0.00936068661679215,0.05,2,320427.5625,96.2205810546875,12649.5341796875
212633,6113567,0.009267079750624229,0.05,2,344019.25,96.22016143798828,11213.4140625
212634,6095620,0.009359750548130472,0.05,4,176826.8125,96.2197265625,11509.5478515625
212635,6074484,0.009266153042649166,0.05,2,251181.28125,96.21942901611328,14015.84375
212636,5973341,0.009266153042649166,0.05,3,196635.21875,96.21910095214844,9816.484375
212637,5965060,0.009173491512222675,0.05,2,335442592.0,96.21871185302734,7885.451171875
212638,5929176,0.009081756597100447,0.05,2,116537.875,96.2182846069336,10135.5068359375
212639,5922448,0.00935420929501346,0.05,5,252621.28125,96.21776580810547,8670.1513671875
212640,5890423,0.00935420929501346,0.05,3,230073.125,96.21723175048828,10759.1064453125
212641,5794316,0.009260667202063326,0.05,2,272976.15625,96.21676635742188,11017.88671875
212642,5787413,0.009168060530042692,0.05,2,156501.65625,96.21642303466797,12907.3115234375
212643,5753792,0.009259741135343119,0.05,4,188792.390625,96.21623992919922,12692.822265625
212644,5702993,0.00851896184451567,0.05,0,289626.21875,96.2160415649414,9041.53125
212645,5652953,0.008604151462960827,0.05,4,382401.09375,96.2158432006836,12858.5224609375
212646,7397121,0.008604151462960827,0.05,3,14699437056.0,96.2156753540039,11546.84765625
212647,7386761,0.008862276006849652,0.05,5,7967053.0,96.21556854248047,11273.7470703125
212648,7354255,0.009128144287055141,0.05,5,95214752.0,96.21553039550781,12806.455078125
212649,7349268,0.009219425729925693,0.05,4,58743380.0,96.21553039550781,13189.63671875
212650,7329239,0.009496008501823463,0.05,5,86572672.0,96.21566772460938,14368.435546875
212651,7325664,0.009780888756878168,0.05,5,104493624.0,96.21558380126953,7199.61767578125
212652,7321345,0.010074315419584513,0.05,5,111383656.0,96.21540069580078,7963.9404296875
212653,7312017,0.010376544882172049,0.05,5,115110800.0,96.21502685546875,8098.72900390625
212654,7302827,0.01068784122863721,0.05,5,143610736.0,96.21439361572266,6500.2666015625
