19621,4168410.439999993,0.00043196383505577425,0.55758,0,7675206.5,19.254619598388672,2.4958269596099854
19622,2108257.939999991,0.00046652094186023623,0.55756,6,1893339.5,19.25213050842285,11.715618133544922
19623,819032.419999988,0.0004711861512788386,0.5575399999999999,4,7831664.0,19.25072479248047,8.699710845947266
19624,0.0,0.0004570505667404734,0.5575199999999999,1,7895246.0,19.249271392822266,12.252680778503418
19625,0.0,0.0004570505667404734,0.5574999999999999,3,55041.46484375,19.246870040893555,8.42806339263916
19626,0.0,0.0004204865214012356,0.55748,0,4496803.0,23.485912322998047,11.821683883666992
19627,0.0,0.00038684759968913673,0.5574599999999998,0,710982.8125,22.02345848083496,11.31434440612793
19628,0.0,0.0003752421716984626,0.5574399999999999,1,498419.1875,22.67793846130371,8.38990592956543
19629,0.0,0.0003789945934154472,0.5574199999999999,4,71290944.0,24.235780715942383,4.348423957824707
19630,0.0,0.0003752046474812927,0.5573999999999999,2,8344102.5,24.116212844848633,10.485553741455078
19631,0.0,0.00040522101927979617,0.55738,6,19439716.0,24.468164443969727,8.390422821044922
19632,0.0,0.00040522101927979617,0.5573599999999999,3,78448384.0,24.18954849243164,7.656272888183594
19633,0.0,0.00041737764985819007,0.55734,5,19115488.0,24.637252807617188,5.244067192077637
19634,0.0,0.00040485632036244435,0.5573199999999999,1,2836706.25,24.53221321105957,6.253848075866699
19635,0.0,0.00041700200997331767,0.5572999999999999,5,10527925.0,25.03036880493164,2.9421706199645996
19636,0.0,0.00041700200997331767,0.55728,3,156541504.0,24.661710739135742,2.648771286010742
19637,0.0,0.00042117203007305086,0.5572599999999999,4,6637891.5,24.79926872253418,13.807611465454102
19638,0.0,0.0004338071909752424,0.55724,5,35255812.0,24.613924026489258,3.427175998687744
19639,0.0,0.0004685117662532618,0.5572199999999999,6,15823353.0,24.426498413085938,6.132877826690674
19640,0.0,0.0004825671192408597,0.5571999999999999,5,131154416.0,24.276823043823242,8.542373657226562
19641,0.0,0.0004680901056636339,0.5571799999999999,1,230181.453125,24.164278030395508,11.547449111938477
19642,0.0,0.00046340920460699754,0.5571599999999999,2,3630197.0,24.376667022705078,3.9573986530303955
19643,0.0,0.0004495069284687876,0.55714,1,7264512.5,24.13916778564453,8.716046333312988
19644,0.0,0.0004450118591840997,0.55712,2,3702622.0,24.187084197998047,6.986147403717041
19645,0.0,0.0004316615034085767,0.5570999999999999,1,350901888.0,24.135150909423828,6.023229598999023
19646,0.0,0.0003971285831358906,0.5570799999999999,0,10736225.0,24.2020206451416,9.062275886535645
19647,0.0,0.0003852147256418139,0.5570599999999999,1,22622218.0,24.233707427978516,9.795889854431152
19648,0.0,0.00038136257838539573,0.55704,2,44550976.0,24.234888076782227,3.926762819290161
19649,0.0,0.00037754895260154177,0.5570199999999998,2,216494256.0,24.327606201171875,9.29637336730957
19650,0.0,0.00037377346307552637,0.5569999999999999,2,318369856.0,24.315217971801758,17.504955291748047
19651,0.0,0.00037377346307552637,0.5569799999999999,3,1010777.5,24.35711669921875,5.0340576171875
19652,0.0,0.00036256025918326057,0.5569599999999999,1,702478.75,24.281906127929688,10.709049224853516
19653,0.0,0.00036256025918326057,0.55694,3,7981228.0,24.289072036743164,10.736360549926758
19654,0.0,0.00035893465659142797,0.5569199999999999,2,42286692.0,24.21575927734375,2.468557596206665
